Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
A Machado,MIS,2B,0.275,49,138,24,38,7,0,2,19,24,21,2,2,5,2,4,0.386,0.37,0.755
J Furmaniak,MTG,2B,0.31,11,42,4,13,3,0,0,5,2,8,1,0,1,0,0,0.341,0.381,0.722
D Mollenhauer,BIR,2B,0.262,101,343,33,90,17,1,1,27,31,55,17,4,8,4,7,0.324,0.327,0.65
E Duncan,MIS,2B,0.267,119,439,56,117,23,5,8,64,35,108,6,4,0,5,8,0.323,0.396,0.719
D Anderson,MTG,2B,0.259,107,374,61,97,12,11,7,37,38,56,5,3,3,3,3,0.327,0.406,0.733
J Castro,CAR,2B,0.235,113,357,24,84,13,0,0,32,14,39,1,0,11,4,7,0.275,0.272,0.547
P Gran,JAX,2B,0.25,9,20,1,5,1,0,0,0,1,7,0,0,0,0,0,0.286,0.3,0.586
T Torres,JAX,2B,0.275,109,335,55,92,16,5,14,46,57,88,12,2,5,1,9,0.381,0.478,0.858
T Denker,CHA,2B,0.229,16,48,2,11,2,0,0,2,3,8,0,1,0,1,0,0.283,0.271,0.554
T Jones,MIS,2B,0.225,33,71,13,16,2,0,1,5,6,19,3,1,0,0,0,0.304,0.296,0.6
R Flaherty,TNS,2B,0.183,23,71,10,13,2,0,1,9,10,12,1,0,0,2,0,0.286,0.254,0.539
T Thomas,TNS,2B,0.276,116,402,67,111,29,11,11,73,33,100,15,2,2,5,7,0.338,0.485,0.823
C Cipriano,MTG,2B,0.275,71,233,36,64,11,3,4,24,32,60,4,1,1,2,7,0.371,0.399,0.77
R Curry,JAX,2B,0.251,118,387,45,97,21,1,6,37,17,36,5,4,12,4,9,0.288,0.357,0.645
J Elmore,MOB,2B,0.278,124,388,64,108,16,2,2,31,58,56,25,13,7,5,19,0.374,0.345,0.719
M Folli,MTG,2B,0.174,22,69,7,12,2,0,1,10,8,11,2,0,2,0,0,0.269,0.246,0.516
T Kuhn,BIR,2B,0.279,109,384,52,107,17,6,5,50,36,75,6,5,9,2,6,0.345,0.393,0.738
M Lawson,WTN,2B,0.319,42,166,27,53,10,2,2,22,11,31,3,1,1,0,0,0.376,0.44,0.815
J Pedroza,CHA,2B,0.28,130,411,53,115,21,4,7,37,62,101,11,8,8,2,11,0.378,0.401,0.779
O Luna,MTG,2B,0.25,4,8,1,2,0,0,0,0,0,1,0,0,0,0,1,0.25,0.25,0.5
C Retherford,BIR,2B,0.2,79,305,34,61,14,0,3,28,20,67,0,0,4,2,8,0.255,0.275,0.53
G Montilla,MOB,2B,0.18,20,50,6,9,4,0,0,4,5,10,0,0,2,0,0,0.255,0.26,0.515
B Lawrie,HVL,2B,0.285,135,554,90,158,36,16,8,63,47,118,30,13,2,1,6,0.346,0.451,0.797
D Macias,TNS,2B,0.24,13,25,4,6,1,0,0,0,2,5,0,0,0,0,0,0.296,0.28,0.576
C Puckett,CAR,2B,0.5,4,12,3,6,2,0,0,1,0,1,1,0,0,0,1,0.5,0.667,1.167
D Ackley,WTN,2B,0.263,82,289,42,76,21,4,2,28,55,41,8,2,0,1,5,0.389,0.384,0.773
