Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
N Rivero,VSL TB,C,0.203,37,138,13,28,5,3,1,4,2,27,4,1,0,0,2,0.22,0.304,0.524
G Tenia,VSL DET,1B,0.296,58,199,29,59,18,4,8,40,21,53,0,2,0,0,3,0.375,0.548,0.923
R Gonzalez,VSL SEA,C,0.215,21,65,12,14,4,0,3,12,11,26,5,1,0,0,0,0.338,0.415,0.753
D Mina,VSL SEA,1B,0.297,33,74,12,22,3,0,2,17,3,22,4,4,2,0,3,0.35,0.419,0.769
R Fernandez,VSL PHI,C,0.258,43,124,17,32,10,0,4,18,11,14,1,1,1,0,1,0.328,0.435,0.764
I Januario,VSL TB,DH,0.241,26,83,8,20,2,2,2,15,10,34,0,0,0,1,0,0.333,0.386,0.719
D Arcila,VSL CHN,1B,0.321,64,240,48,77,21,0,10,42,32,62,3,6,0,5,3,0.394,0.533,0.927
A Diaz,VSL CHN,P,0.25,2,4,0,1,0,0,0,1,0,2,0,1,0,0,0,0.25,0.25,0.5
Y Calderon,VSL SEA,3B,0.343,68,239,68,82,20,3,11,42,39,48,16,10,0,2,2,0.448,0.59,1.038
A Capriata,VSL SEA,C,0.288,26,73,12,21,4,1,2,16,10,4,4,2,1,0,1,0.388,0.452,0.84
W Garcia,VSL PHI,1B,0.304,57,191,19,58,14,2,1,31,13,16,3,0,1,3,10,0.349,0.414,0.763
F Herrera,VSL PHI,1B,0.277,40,137,16,38,6,0,3,19,11,19,3,1,0,1,4,0.342,0.387,0.729
J Quevedo,VSL SEA,C,0.295,59,210,48,62,14,1,3,48,20,16,10,2,0,3,2,0.36,0.414,0.774
G Wawoe,VSL SEA,2B,0.328,68,244,63,80,19,4,6,30,33,25,21,7,2,1,4,0.415,0.512,0.927
R Fernandez,VSL SEA,SS,0.284,58,211,40,60,6,3,2,18,21,24,17,5,6,2,1,0.352,0.37,0.721
J Ovalles,VSL DET,C,0.294,54,180,20,53,14,1,4,33,21,20,2,2,1,2,3,0.38,0.45,0.83
C Perez,VSL DET,OF,0.271,43,133,27,36,12,0,4,19,11,24,0,0,1,0,7,0.349,0.451,0.8
H Garcia,VSL CHN,2B,0.246,62,236,36,58,7,3,1,17,21,48,31,8,1,2,3,0.31,0.314,0.624
N Suarez,VSL TB,2B,0.083,15,24,0,2,0,0,0,1,2,9,1,1,0,0,1,0.154,0.083,0.237
A Perdomo,VSL PHI,2B,0.25,51,132,16,33,8,4,0,10,17,25,8,5,5,1,1,0.363,0.371,0.734
A Calero,VSL CHN,OF,0.297,61,229,35,68,13,4,5,33,9,53,12,7,1,3,5,0.347,0.454,0.801
J Leal,VSL SEA,RF,0.243,57,189,39,46,10,3,6,37,19,52,6,3,1,7,1,0.324,0.423,0.748
A Velasquez,VSL SEA,1B,0.339,46,124,15,42,7,1,1,23,16,8,1,1,0,2,3,0.417,0.435,0.852
J Morales,VSL SEA,3B,0.314,51,172,30,54,10,0,1,24,11,20,1,4,5,2,2,0.372,0.39,0.761
W Cuicas,VSL PHI,3B,0.257,47,152,21,39,5,0,1,13,14,35,8,5,3,1,4,0.325,0.309,0.635
D Sojo,VSL SEA,OF,0.074,30,68,4,5,2,0,1,7,3,33,1,0,0,1,0,0.135,0.147,0.282
H Villa,VSL SEA,OF,0.203,32,69,7,14,4,2,0,7,7,18,1,0,1,1,1,0.273,0.319,0.592
C Duran,VSL PHI,OF,0.305,58,203,32,62,14,2,3,19,29,33,20,6,1,0,4,0.403,0.438,0.841
E Jimenez,VSL PHI,OF,0.194,52,144,19,28,12,0,3,18,10,40,7,3,3,4,7,0.25,0.34,0.59
K Barrios,VSL TB,1B,0.272,64,257,30,70,17,0,10,38,11,44,1,0,0,1,5,0.309,0.455,0.764
D Colina,VSL TB,3B,0.274,46,175,19,48,8,2,2,20,8,32,1,3,0,1,3,0.326,0.377,0.703
J Hernandez,VSL TB,2B,0.264,42,144,17,38,11,2,1,10,7,30,1,3,0,0,3,0.312,0.389,0.701
J Teran,VSL TB,3B,0.248,47,153,18,38,8,1,1,13,7,22,4,1,0,1,5,0.305,0.333,0.639
R Maestre,VSL TB,OF,0.261,41,153,23,40,5,0,2,18,3,21,4,0,1,1,0,0.283,0.333,0.616
A Perez,VSL DET,C,0.297,48,148,14,44,5,2,1,26,8,14,3,2,1,2,1,0.338,0.378,0.716
D Alvarado,VSL DET,3B,0.191,44,110,13,21,2,0,0,6,14,20,10,2,1,1,0,0.291,0.209,0.5
E Castillo,VSL DET,2B,0.231,53,186,21,43,3,0,0,12,8,43,3,3,4,1,4,0.284,0.247,0.531
