Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
S Choo,LC,RF,.000,3,8,0,0,0,0,0,1,0,2,0,0,0,0,0,.000,.000,.000
C Lara,GL,SS,.261,63,218,35,57,12,2,2,22,35,43,4,4,4,6,2,.358,.362,.720
B Pardo,CR,C,.158,7,19,3,3,0,0,0,0,3,6,0,0,1,0,1,.273,.158,.431
C Gomez,WIS,CF,.333,4,12,3,4,0,0,0,0,1,0,3,1,0,0,1,.385,.333,.718
J Extrano,CLI,2B,.176,21,68,8,12,2,2,1,2,7,19,2,0,1,0,0,.291,.309,.600
K Collado,GL,C,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
N Akins,GL,LF,.219,85,302,43,66,11,3,12,45,37,77,0,2,0,5,7,.313,.394,.707
B Dean,GL,1B,.237,96,350,32,83,16,1,7,44,37,47,1,0,1,6,10,.309,.349,.657
T Streich,BEL,C,.212,71,217,31,46,6,1,4,16,21,42,0,2,4,1,9,.301,.304,.605
G Glad,BEL,2B,.175,36,120,10,21,5,0,2,11,12,22,1,4,2,1,2,.248,.267,.515
R Stock,QC,C,.176,16,51,4,9,2,0,1,6,5,6,1,0,1,2,2,.241,.275,.516
J Blackwood,FW,3B,.284,71,271,29,77,26,2,9,43,17,51,6,2,0,1,6,.330,.494,.824
T Pechek,WIS,C,.159,48,151,11,24,7,1,0,10,13,41,0,0,1,1,6,.229,.219,.447
R Pena,GL,CF,.226,39,124,19,28,9,2,3,8,22,24,2,0,0,1,1,.340,.403,.743
J Graterol,KC,C,.203,35,123,5,25,3,0,0,6,10,12,0,0,2,0,8,.263,.228,.491
L Hurtado,LAN,C,.313,4,16,0,5,0,0,0,4,0,3,0,0,0,0,0,.313,.313,.625
R Rodriguez,LC,SS,.246,98,370,41,91,28,7,11,42,13,83,10,7,4,4,6,.274,.449,.723
K Teran,QC,C,.000,3,5,1,0,0,0,0,0,3,1,0,0,1,0,0,.375,.000,.375
J Agudelo,CLI,RF,.195,12,41,4,8,1,0,0,2,5,11,2,0,1,1,1,.306,.220,.526
C Ramirez,CLI,2B,.231,81,260,32,60,6,0,5,25,39,50,9,2,13,3,3,.337,.312,.648
J Pinto,BEL,C,.250,9,32,4,8,3,0,1,9,2,10,0,0,0,2,1,.278,.438,.715
J Goncalves,BEL,CF,.261,13,46,5,12,3,0,0,3,8,9,3,1,2,2,1,.357,.326,.683
J Pimentel,SB,C,.191,51,152,13,29,3,0,1,14,8,26,0,0,1,1,3,.230,.230,.460
R Rodriguez,SB,OF,.217,100,332,30,72,14,3,2,21,21,79,6,7,5,3,4,.271,.295,.567
J Nunez,BUR,C,.105,12,38,3,4,1,0,0,3,4,7,0,0,0,0,1,.190,.132,.322
J Almanzar,CR,SS,.226,92,319,34,72,9,2,3,37,15,61,2,3,4,3,3,.260,.295,.555
O Dominguez,LAN,2B,.217,97,322,56,70,11,6,4,39,55,76,15,6,2,2,3,.333,.326,.659
J Cedeno,BG,3B,.246,66,264,30,65,13,1,8,31,10,67,4,1,0,1,4,.278,.394,.672
E Lara,QC,RF,.188,11,32,4,6,2,0,2,6,5,13,0,0,0,1,0,.289,.438,.727
D McCallum,BEL,LF,.187,75,225,21,42,10,0,2,23,19,65,2,3,2,6,0,.259,.258,.517
C Dennis,WIS,DH,.263,51,179,26,47,10,3,8,35,24,51,4,1,0,2,4,.350,.486,.836
M Freeman,SB,SS,.261,70,257,35,67,15,2,0,27,27,39,16,2,5,5,3,.330,.335,.665
M Pericht,GL,C,.273,92,308,34,84,18,1,11,37,25,92,2,0,0,2,7,.351,.445,.795
Y Arbelo,SB,1B,.247,134,461,68,114,31,0,31,95,73,161,1,0,0,4,13,.361,.516,.877
J Bowen,LAN,C,.333,4,12,3,4,1,0,0,4,2,4,0,0,0,0,1,.429,.417,.845
