Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
E Polanco,BLU,1B,0.311,62,219,36,68,16,1,10,42,19,45,3,0,0,2,5,0.365,0.53,0.895
M Rigoli,JCY,3B,0.205,32,83,10,17,5,0,2,9,12,28,0,0,1,1,2,0.343,0.337,0.68
D Wood,BUR,1B,0.289,40,149,17,43,10,1,2,21,15,14,1,5,0,1,3,0.352,0.409,0.761
N Romero,ELI,3B,0.274,48,197,34,54,10,1,7,32,17,57,0,1,0,4,5,0.338,0.442,0.779
S Welch,KNG,3B,0.281,63,253,33,71,14,8,4,34,11,40,4,0,0,2,2,0.316,0.447,0.763
L Carolus,BLU,3B,0.275,49,167,21,46,8,1,7,29,10,55,6,2,3,0,2,0.324,0.461,0.785
G Rodriguez,DAN,1B,0.253,58,221,31,56,11,3,13,49,17,67,1,1,0,4,5,0.31,0.507,0.817
R Leveret,ELI,1B,0.306,9,36,7,11,3,0,2,6,5,9,0,0,0,0,0,0.405,0.556,0.96
K Hinze,GRE,1B,0.269,55,197,29,53,13,0,8,32,34,46,1,1,0,3,8,0.374,0.457,0.831
K Miller,GRE,1B,0.274,19,62,3,17,2,1,1,13,6,19,0,0,0,1,3,0.333,0.387,0.72
D Cruz,BUR,1B,0.267,38,135,15,36,6,0,1,14,3,27,1,1,0,0,2,0.288,0.333,0.621
E Rosario,GRE,3B,0.304,47,168,23,51,6,3,2,18,13,20,4,2,1,2,8,0.36,0.411,0.771
I Alvarez,KNG,3B,0.189,29,95,16,18,4,0,1,7,3,29,2,1,0,1,4,0.25,0.263,0.513
O Morales,JCY,1B,0.25,47,152,30,38,12,1,12,28,18,65,1,0,0,2,2,0.345,0.579,0.924
H Vargas,BRI,3B,0.241,42,137,18,33,4,1,0,18,9,19,9,5,5,3,5,0.296,0.285,0.581
J Waltenbury,ELI,1B,0.319,63,263,49,84,22,3,10,45,27,46,0,2,0,2,10,0.382,0.54,0.922
S Shults,DAN,3B,0.375,2,8,1,3,0,0,1,2,1,3,0,0,0,0,0,0.444,0.75,1.194
E Sonoqui,PRI,1B,0.269,59,219,27,59,12,0,3,29,22,73,2,0,1,1,8,0.34,0.365,0.705
B Reynolds,PRI,3B,0.289,58,232,37,67,10,4,6,36,17,70,7,2,0,3,3,0.344,0.444,0.788
F Cruz,BUR,3B,0.237,53,198,19,47,9,0,0,14,3,43,3,3,0,0,6,0.26,0.283,0.543
J Gilmore,DAN,3B,0.337,67,258,27,87,23,0,4,31,13,41,0,3,0,5,10,0.365,0.473,0.837
R Lucas,KNG,3B,0.185,7,27,2,5,1,0,1,3,3,11,0,0,0,0,0,0.267,0.333,0.6
G Welsh,PUL,1B,0.297,45,128,20,38,8,0,3,17,24,25,0,2,0,2,6,0.41,0.43,0.84
K Sanchez,PUL,1B,0.336,45,134,26,45,12,0,11,36,19,33,1,0,0,0,4,0.422,0.672,1.094
J Richardson,ELI,3B,0.25,15,60,10,15,3,0,0,10,5,12,0,1,0,3,1,0.304,0.3,0.604
M Martinez,PUL,3B,0.319,64,251,43,80,15,3,5,32,10,47,2,2,0,6,9,0.344,0.462,0.807
A Castellanos,JCY,3B,0.298,49,181,42,54,14,4,7,31,8,45,20,2,1,1,1,0.354,0.536,0.889
J Castillo,BRI,1B,0.365,43,167,18,61,11,2,1,25,11,21,0,1,0,3,1,0.411,0.473,0.884
B Conley,BLU,3B,0.248,38,133,25,33,5,3,2,10,19,17,3,3,0,0,3,0.355,0.376,0.731
N Hanson,ELI,3B,0.215,29,93,21,20,6,0,2,8,15,31,0,0,0,0,1,0.348,0.344,0.692
D McNulty,KNG,1B,0.201,49,179,18,36,7,2,6,26,8,39,0,1,0,1,2,0.254,0.363,0.617
J Morales,BUR,3B,0.187,35,123,16,23,4,1,1,9,13,32,1,1,2,1,1,0.279,0.26,0.539
C Smith,JCY,1B,0.378,47,193,34,73,14,1,8,49,11,36,3,4,0,1,4,0.418,0.585,1.004
J Vargas,BRI,1B,0.232,42,155,17,36,8,2,6,27,4,43,2,2,1,1,7,0.255,0.426,0.68
D Montas,GRE,3B,0.168,29,95,12,16,3,0,3,8,10,34,0,2,0,1,3,0.259,0.295,0.554
J Kateon,BRI,3B,0.291,27,86,16,25,1,0,2,12,9,23,0,1,3,2,4,0.357,0.372,0.729
