Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
R Barajas,LWD,C,0.375,6,16,0,6,2,0,0,2,3,6,0,0,0,0,1,0.474,0.5,0.974
D Sanchez,HIC,C,0.348,23,69,14,24,5,0,3,18,16,8,0,0,0,3,2,0.467,0.551,1.017
R Tavares,KAN,C,0.203,27,79,7,16,2,0,0,3,10,10,3,3,3,0,2,0.292,0.228,0.52
F Poni,HIC,C,0.276,36,116,17,32,10,0,4,23,7,29,0,0,1,1,1,0.341,0.466,0.807
M Pierce,DEL,C,0.232,82,224,20,52,18,0,5,21,26,86,0,0,3,2,1,0.315,0.379,0.694
B Juhl,LC,C,0.235,21,68,10,16,2,0,1,7,13,20,1,0,1,2,0,0.372,0.309,0.681
H Gutierrez-Portalatin,AUG,C,0.247,85,295,41,73,10,1,5,34,25,40,1,0,1,3,10,0.322,0.339,0.661
D Santin,GBO,C,0.264,32,110,9,29,5,0,3,11,2,13,0,0,0,0,3,0.289,0.391,0.68
D Buller,AUG,C,0.287,42,143,19,41,10,0,4,24,21,42,0,0,0,0,2,0.389,0.441,0.83
S McCraw,SAV,C,0.272,50,151,21,41,4,0,4,19,37,35,2,0,0,0,5,0.427,0.377,0.805
J Poppert,HAG,C,0.214,26,84,9,18,4,0,0,5,6,24,0,1,0,2,1,0.261,0.262,0.523
E San Pedro,HAG,C,0.231,25,78,10,18,6,1,0,9,8,20,0,1,1,2,2,0.311,0.333,0.644
M Spring,COL,C,0.209,30,91,9,19,4,1,3,18,10,24,0,0,0,0,2,0.287,0.374,0.661
J Ray,AUG,C,0.167,16,36,2,6,0,0,1,3,0,11,0,0,1,0,2,0.167,0.25,0.417
M Maldonado,WV,C,0.221,66,208,20,46,8,0,2,22,14,36,2,0,6,1,6,0.309,0.288,0.598
B Ochoa,GBO,C,0.191,33,89,5,17,4,0,2,6,7,20,0,1,2,1,2,0.255,0.303,0.558
S Pickerell,COL,C,0.091,6,11,1,1,0,0,0,0,2,5,0,0,0,0,1,0.231,0.091,0.322
Z Farkes,GVL,C,0.181,24,83,13,15,2,0,4,10,8,23,0,0,0,0,3,0.269,0.349,0.618
J Muich,CSC,C,0.232,47,168,20,39,6,0,6,23,8,44,1,0,0,3,5,0.267,0.375,0.642
L Exposito,GVL,C,0.233,9,30,3,7,0,0,0,2,2,5,0,0,0,0,0,0.281,0.233,0.515
B Killian,KAN,C,0.281,19,64,13,18,5,0,0,4,0,11,2,0,0,0,1,0.281,0.359,0.641
D Ivany,HAG,C,0.167,4,12,1,2,1,0,0,0,3,1,1,0,1,0,0,0.333,0.25,0.583
P Britton,ROM,C,0.287,89,345,54,99,22,3,10,44,9,44,4,4,1,0,12,0.322,0.455,0.777
B Gunther,AUG,C,0.3,6,20,3,6,4,0,0,3,4,2,0,0,0,0,0,0.417,0.5,0.917
V Hernandez,ROM,C,0.255,46,137,7,35,5,0,1,18,9,33,1,1,0,1,5,0.309,0.314,0.623
A Castillo,LC,C,0.195,27,87,6,17,3,0,1,9,7,19,1,0,5,1,2,0.26,0.264,0.525
E Sarmiento,AUG,C,0.217,27,83,9,18,2,0,1,7,6,15,0,0,0,0,4,0.27,0.277,0.547
A Tavarez,LC,C,0.212,17,52,5,11,5,0,0,7,4,9,1,1,2,0,2,0.268,0.308,0.576
J Gil,CSC,C,0.221,42,136,14,30,4,0,5,13,10,32,0,1,1,1,5,0.272,0.36,0.632
N Rojas,AUG,C,0.21,24,81,11,17,3,0,0,9,8,23,0,0,0,0,5,0.281,0.247,0.528
J Naughton,LWD,C,0.259,56,193,19,50,10,1,2,17,19,36,2,3,5,2,6,0.326,0.352,0.678
T Kennelly,LWD,C,0.133,5,15,0,2,0,0,0,1,0,4,0,0,0,0,1,0.133,0.133,0.267
J Agustin,ASH,C,0.189,59,212,24,40,14,1,5,35,13,73,2,2,0,3,4,0.246,0.335,0.581
F Hernandez,KAN,C,0.277,80,271,42,75,23,1,4,36,35,29,0,1,1,1,7,0.362,0.413,0.776
M McBride,LC,C,0.283,105,421,66,119,35,2,8,66,38,54,1,0,0,7,13,0.348,0.432,0.78
M Sapp,LEX,C,0.241,86,315,25,76,23,0,2,32,38,70,0,0,1,1,11,0.33,0.333,0.663
R Henriquez,LEX,C,0.185,103,372,30,69,12,1,7,36,21,86,2,0,0,4,12,0.227,0.28,0.506
J Egan,GVL,C,0.206,63,204,26,42,10,1,9,31,28,79,0,0,0,1,9,0.315,0.397,0.712
V Castillo,DEL,C,0.294,81,231,22,68,7,0,1,27,27,33,3,1,1,3,8,0.371,0.338,0.709
K Anson,CSC,C,0.272,98,334,40,91,17,0,4,44,49,48,5,1,1,4,6,0.365,0.359,0.724
T Gosewisch,LWD,C,0.224,92,339,52,76,24,2,5,45,29,69,0,3,2,4,12,0.296,0.351,0.647
J Goethals,LEX,C,0.073,14,41,1,3,0,0,1,1,6,19,0,0,0,0,1,0.208,0.146,0.355
M Sharp,KAN,C,0.223,37,121,19,27,4,0,2,13,20,17,1,0,0,0,2,0.333,0.306,0.639
J Walk,HIC,C,0.0,2,5,0,0,0,0,0,1,1,2,0,0,0,0,0,0.286,0.0,0.286
J Solano,HAG,C,0.248,83,298,39,74,15,0,3,38,42,53,0,3,3,1,8,0.348,0.329,0.677
B Logan,HAG,C,0.083,4,12,1,1,1,0,0,1,3,5,0,1,0,1,0,0.333,0.167,0.5
A Robbins,LWD,C,0.211,14,38,3,8,1,0,1,7,6,9,0,0,0,1,2,0.326,0.316,0.642
C Hatcher,GBO,C,0.242,102,356,62,86,23,1,15,50,34,104,8,6,0,6,6,0.312,0.438,0.75
A Bouchie,WV,C,0.216,82,296,40,64,17,2,7,46,27,66,0,1,2,1,9,0.285,0.358,0.643
