Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
T Simmons,CAS,OF,0.349,24,83,12,29,9,3,2,22,7,20,3,0,0,0,0,0.413,0.602,1.015
K Williams,GRF,CF,0.114,11,35,6,4,2,1,0,4,6,11,2,1,2,0,0,0.279,0.229,0.508
O Sandoval,CAS,RF,0.324,66,253,39,82,15,3,4,35,9,62,8,2,0,1,1,0.356,0.455,0.81
K Russell,OGD,RF,0.279,61,219,46,61,13,5,11,46,27,82,4,0,0,7,3,0.365,0.534,0.9
B Wiley,BIL,RF,0.328,39,137,29,45,17,5,5,37,24,49,3,1,0,2,0,0.427,0.635,1.062
E Herrera,OGD,CF,0.298,33,124,28,37,12,1,5,27,16,32,5,0,1,1,0,0.385,0.532,0.917
Y Garcia,OGD,OF,0.2,1,5,1,1,1,0,0,0,1,2,0,0,0,0,0,0.333,0.4,0.733
L Estill,GRF,LF,0.226,56,186,31,42,5,3,8,24,35,87,9,3,3,0,3,0.368,0.414,0.782
R Kiniry,ORE,CF,0.262,48,172,32,45,5,0,0,19,16,32,7,7,6,3,4,0.33,0.291,0.621
P Norris,IDF,CF,0.263,67,259,58,68,13,2,1,18,44,67,33,6,2,3,2,0.366,0.34,0.706
T Pippin,ORE,LF,0.161,11,31,1,5,3,0,0,4,2,16,0,0,0,0,0,0.212,0.258,0.47
J Celis,GRF,LF,0.283,71,240,36,68,22,1,5,39,41,51,1,2,0,2,7,0.394,0.446,0.84
I Asencio,MIS,RF,0.293,58,215,34,63,10,5,9,36,6,53,3,1,1,2,6,0.325,0.512,0.836
N Severino,IDF,RF,0.192,40,130,14,25,4,0,2,11,10,37,2,1,0,1,4,0.248,0.269,0.517
N Francis,IDF,OF,0.32,31,122,22,39,10,5,4,21,15,38,4,2,0,1,4,0.396,0.582,0.978
M Champagnie,ORE,LF,0.357,6,14,4,5,0,0,0,1,2,1,2,0,2,0,1,0.438,0.357,0.795
T Brown,BIL,LF,0.283,65,258,55,73,14,3,12,47,18,85,2,2,0,1,4,0.354,0.5,0.854
C Dennis,HEL,LF,0.253,63,229,40,58,7,2,12,40,43,73,6,1,0,1,3,0.377,0.459,0.835
S Lowe,CAS,CF,0.189,37,111,14,21,2,3,2,6,14,47,4,5,1,1,0,0.278,0.315,0.593
K Gerst,GRF,CF,0.275,55,204,36,56,10,4,5,26,26,63,15,7,1,1,1,0.361,0.436,0.797
R Groth,ORE,LF,0.286,33,119,16,34,7,5,5,25,2,40,4,1,1,1,3,0.312,0.555,0.867
N Buss,OGD,CF,0.279,36,140,32,39,11,4,4,19,17,20,2,2,4,0,2,0.373,0.5,0.873
L Schafer,HEL,OF,0.24,8,25,4,6,0,1,2,8,5,4,1,0,0,1,1,0.355,0.56,0.915
J Cheatham,GRF,RF,0.264,65,231,35,61,9,0,1,27,35,64,20,8,4,2,3,0.363,0.316,0.679
A Castillo,ORE,RF,0.281,66,270,53,76,20,3,14,47,18,85,7,2,0,0,2,0.345,0.533,0.878
T Vetters,OGD,CF,0.404,37,151,30,61,17,1,9,43,9,29,3,0,0,1,3,0.452,0.709,1.16
L Poole,OGD,OF,0.16,17,50,6,8,1,2,0,2,6,20,0,0,0,0,0,0.263,0.26,0.523
A Diaz,MIS,CF,0.275,70,291,51,80,10,7,8,37,22,62,9,5,4,3,4,0.327,0.44,0.767
E Komatsu,HEL,CF,0.321,68,277,61,89,19,4,11,47,30,42,8,4,1,3,3,0.394,0.538,0.932
E Miller,HEL,CF,0.257,37,101,18,26,3,1,0,7,7,26,6,4,2,1,0,0.321,0.307,0.628
J Sims,CAS,OF,0.302,32,126,22,38,7,4,3,19,11,39,10,5,0,1,2,0.36,0.492,0.852
T Worthington,MIS,RF,0.143,39,126,12,18,3,1,0,6,18,67,4,2,0,0,2,0.255,0.183,0.438
C Calfee,OGD,LF,0.232,49,190,28,44,12,3,8,35,18,72,2,0,0,0,4,0.305,0.453,0.757
