Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
R Johnson,COL,3B,0.292,73,281,43,82,26,0,9,40,39,50,5,5,1,3,8,0.377,0.48,0.857
G Norton,CHA,3B,0.285,90,330,57,94,19,1,17,56,47,67,0,2,1,2,12,0.374,0.503,0.877
M Kinkade,BUF,3B,0.283,128,473,84,134,35,3,16,74,38,82,8,5,0,7,16,0.369,0.471,0.84
C Koskie,SYR,3B,0.24,7,25,1,6,2,0,0,2,3,6,0,0,0,0,1,0.367,0.32,0.687
M Cuddyer,ROC,3B,0.111,3,9,1,1,0,0,0,0,3,1,2,0,0,0,0,0.333,0.111,0.444
E Guzman,IND,3B,0.262,21,65,2,17,3,0,1,5,2,4,0,1,1,0,0,0.294,0.354,0.648
D Rolls,COL,3B,0.261,25,88,10,23,5,0,1,9,11,24,4,2,1,2,1,0.343,0.352,0.695
T Coquillette,CHA,3B,0.253,35,99,8,25,4,0,4,16,7,29,0,1,6,2,2,0.303,0.414,0.717
J Leon,LOU,3B,0.252,90,301,30,76,15,2,10,52,24,82,0,0,0,3,6,0.307,0.415,0.722
A Ojeda,ROC,3B,0.224,104,312,42,70,16,0,3,33,33,33,3,2,7,3,7,0.323,0.304,0.628
T Hummel,PAW,3B,0.25,64,224,35,56,18,1,4,27,26,35,1,1,2,2,7,0.341,0.393,0.734
J Smith,TOL,3B,0.23,55,187,24,43,11,2,6,25,11,53,8,4,6,3,1,0.269,0.406,0.675
A Pelaez,LOU,3B,0.241,89,316,23,76,18,1,3,26,13,32,0,0,1,2,10,0.269,0.332,0.601
T Wigginton,IND,3B,0.293,72,280,53,82,18,0,14,52,45,56,8,5,0,2,4,0.39,0.507,0.897
A Phillips,COL,3B,0.3,75,300,60,90,14,1,22,54,36,61,2,0,0,1,15,0.379,0.573,0.953
M Hessman,TOL,3B,0.214,133,473,69,101,19,1,28,74,58,154,5,4,3,2,11,0.313,0.436,0.748
J Morban,BUF,3B,0.269,43,134,20,36,6,0,4,19,10,39,6,0,0,0,3,0.319,0.403,0.722
J Gautreau,BUF,3B,0.253,113,427,75,108,30,1,18,57,38,87,2,2,2,3,7,0.322,0.454,0.776
K Youkilis,PAW,3B,0.322,43,152,30,49,15,1,8,27,35,29,1,2,0,2,0,0.459,0.592,1.051
E Encarnacion,LOU,3B,0.314,78,290,44,91,23,0,15,54,33,53,7,2,0,3,8,0.388,0.548,0.936
A Marte,RIC,3B,0.275,109,389,51,107,26,2,20,74,64,83,0,3,0,7,8,0.372,0.506,0.878
T Tiffee,ROC,3B,0.266,58,229,33,61,11,1,10,39,15,24,0,1,0,5,9,0.313,0.454,0.768
J Bautista,IND,3B,0.255,13,51,6,13,3,0,1,4,4,10,1,1,0,0,2,0.309,0.373,0.682
J Hattig,SYR,3B,0.316,26,95,15,30,7,0,1,10,10,16,0,0,0,0,5,0.387,0.421,0.808
G Williams,ROC,3B,0.303,48,175,21,53,12,1,5,22,7,35,2,0,2,0,3,0.341,0.469,0.809
R Bell,LOU,3B,0.178,17,45,3,8,1,0,0,5,2,7,0,0,1,2,3,0.22,0.2,0.42
W Timmons,RIC,3B,0.222,5,18,1,4,1,0,0,3,2,0,0,0,0,2,0,0.273,0.278,0.551
R Nye,NOR,3B,0.288,108,375,47,108,19,4,8,54,36,63,5,5,5,3,11,0.353,0.424,0.777
G Raymundo,IND,3B,0.167,6,6,1,1,0,0,0,0,2,1,0,0,0,0,0,0.375,0.167,0.542
