Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Castro,CSP,SS,0.3,18,50,8,15,2,0,1,3,4,7,0,0,0,0,4,0.352,0.4,0.752
J Valentin,NOZ,2B,0.182,10,33,4,6,2,0,1,4,2,8,1,1,0,0,3,0.229,0.333,0.562
O Vizquel,FRE,SS,0.2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4
R Martinez,NOZ,2B,0.289,53,187,23,54,8,0,2,18,21,17,1,1,2,4,8,0.363,0.364,0.726
D Klassen,ROU,SS,0.219,37,105,9,23,3,1,1,15,16,25,0,2,1,0,2,0.333,0.295,0.629
J Garcia,IOW,SS,0.273,5,11,0,3,0,0,0,0,1,3,0,0,0,0,0,0.333,0.273,0.606
D Jimenez,MEM,2B,0.244,110,303,37,74,13,1,6,36,42,34,6,1,3,4,6,0.332,0.353,0.686
D Newhan,ROU,2B,0.308,60,198,39,61,14,2,9,36,14,33,8,2,2,1,2,0.355,0.535,0.89
C Woodward,NAS,SS,0.291,71,234,26,68,15,2,3,39,20,28,3,1,5,4,4,0.341,0.41,0.751
R Furcal,LVG,SS,0.333,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0.333,0.667,1.0
L Figueroa,IOW,SS,0.3,112,370,59,111,18,1,2,46,33,30,1,2,10,5,10,0.355,0.37,0.725
J Smith,OMA,2B,0.253,110,423,52,107,20,7,20,62,23,128,3,1,6,6,4,0.289,0.475,0.764
A Berroa,OMA,SS,0.291,51,189,34,55,13,0,10,27,8,25,4,2,0,2,4,0.323,0.519,0.842
A Machado,NOZ,2B,0.226,76,212,27,48,12,2,4,21,35,49,3,0,4,2,2,0.333,0.358,0.692
M McDougall,POR,SS,0.266,21,64,6,17,8,0,1,10,4,11,0,0,0,1,1,0.304,0.438,0.742
