Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
E Alfonzo,TOR,2B,0.126,30,87,5,11,2,0,0,5,7,4,0,0,0,0,2,0.2,0.149,0.349
L Castillo,MIN,2B,0.296,142,584,84,173,22,6,3,49,56,58,25,11,9,2,14,0.358,0.37,0.728
T Graffanino,KC,2B,0.268,69,220,34,59,16,0,5,32,25,31,3,4,4,0,4,0.346,0.409,0.755
M Grudzielanek,KC,2B,0.297,134,548,85,163,32,4,7,52,28,69,3,2,3,5,12,0.331,0.409,0.74
M Loretta,BOS,2B,0.285,155,635,75,181,33,0,5,59,49,63,4,1,2,5,16,0.345,0.361,0.706
A Cora,BOS,2B,0.238,96,235,31,56,7,2,1,18,19,29,6,2,4,0,4,0.312,0.298,0.609
L Merloni,CLE,2B,0.211,9,19,1,4,1,0,0,1,2,5,1,0,2,0,1,0.286,0.263,0.549
P Polanco,DET,2B,0.295,110,461,58,136,18,1,4,52,17,27,1,2,8,2,18,0.329,0.364,0.693
R Belliard,CLE,2B,0.291,93,350,43,102,21,0,8,44,21,45,2,0,2,2,8,0.337,0.42,0.757
A Kennedy,LAA,2B,0.273,139,451,50,123,26,6,4,55,39,72,16,10,3,5,15,0.334,0.384,0.718
M Scutaro,OAK,2B,0.266,117,365,52,97,21,6,5,41,50,66,5,1,3,5,16,0.35,0.397,0.747
J Uribe,CWS,2B,0.235,132,463,53,109,28,2,21,71,13,82,1,1,9,7,10,0.257,0.441,0.698
B Roberts,BAL,2B,0.286,138,563,85,161,34,3,10,55,55,66,36,7,6,5,16,0.347,0.41,0.757
E German,KC,2B,0.326,106,279,44,91,18,5,3,34,40,49,7,3,6,0,8,0.422,0.459,0.88
R Vazquez,CLE,2B,0.209,34,67,11,14,2,0,1,8,6,18,0,0,2,2,3,0.267,0.284,0.55
N Green,NYY,2B,0.184,63,114,12,21,5,0,2,4,11,40,1,4,1,0,2,0.262,0.281,0.543
M Ellis,OAK,2B,0.249,124,441,64,110,25,1,11,52,40,76,4,0,4,7,13,0.319,0.385,0.704
K Hooper,DET,2B,0.0,8,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0.25,0.0,0.25
O Infante,DET,2B,0.277,78,224,35,62,11,4,4,25,14,45,3,2,2,2,5,0.325,0.415,0.74
M Rouse,OAK,2B,0.292,8,24,2,7,3,0,0,2,1,4,1,0,0,0,1,0.346,0.417,0.763
H Luna,CLE,2B,0.276,37,127,14,35,7,1,2,17,6,26,0,1,0,1,4,0.306,0.394,0.7
R Cano,NYY,2B,0.342,122,482,62,165,41,1,15,78,18,54,5,2,1,5,19,0.365,0.525,0.89
J Lopez,SEA,2B,0.282,151,603,78,170,28,8,10,79,26,80,5,2,12,5,17,0.319,0.405,0.723
E Aybar,LAA,2B,0.25,34,40,5,10,1,1,0,2,0,8,1,0,0,0,1,0.25,0.325,0.575
A Hill,TOR,2B,0.291,155,546,70,159,28,3,6,50,42,66,5,2,4,5,15,0.349,0.386,0.735
H Kendrick,LAA,2B,0.285,72,267,25,76,21,1,4,30,9,44,6,0,0,3,5,0.314,0.416,0.73
I Kinsler,TEX,2B,0.286,120,423,65,121,27,1,14,55,40,64,11,4,1,7,12,0.347,0.454,0.801
T Iguchi,CWS,2B,0.281,138,555,97,156,24,0,18,67,59,110,11,5,8,2,7,0.352,0.422,0.774
R Roberts,TOR,2B,0.077,9,13,1,1,0,0,1,1,1,4,0,0,0,0,1,0.143,0.308,0.451
D Meyer,TEX,2B,0.214,5,14,1,3,0,0,0,0,0,8,0,0,1,0,0,0.214,0.214,0.429
J Inglett,CLE,2B,0.284,64,201,26,57,8,3,2,21,14,39,5,1,5,1,1,0.332,0.383,0.715
D Pedroia,BOS,2B,0.191,31,89,5,17,4,0,2,7,7,7,0,1,1,0,1,0.258,0.303,0.561
A Casilla,MIN,2B,0.25,9,4,1,1,0,0,0,0,2,1,0,0,0,0,0,0.5,0.25,0.75
