Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
K Eveland,GTF,SS,.234,40,145,22,34,11,0,3,19,27,43,1,0,7,0,2,.358,.372,.731
J Patino,GTF,3B,.212,33,118,18,25,4,0,3,15,10,27,1,0,0,2,2,.275,.322,.597
S Cardullo,MIS,2B,.288,61,219,38,63,14,4,10,38,24,52,3,7,1,3,4,.372,.525,.897
C Lugo,ORM,C,.000,3,7,0,0,0,0,0,1,2,3,0,0,0,0,0,.222,.000,.222
C Mirabal,OGD,SS,.315,34,146,28,46,8,0,3,25,7,26,11,2,2,0,3,.355,.432,.786
R De La Cruz,CAS,LF,.203,40,138,18,28,8,1,3,16,12,35,3,2,3,1,5,.270,.341,.610
J Carlin,ORM,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
R Davis,IDF,OF,.326,58,193,42,63,18,3,9,42,28,72,7,4,0,3,2,.422,.591,1.012
J Griffin,MIS,1B,.295,71,278,47,82,12,0,18,59,29,77,4,0,0,6,5,.355,.532,.887
D Lohman,BIL,2B,.322,29,115,23,37,4,0,4,21,16,22,6,2,0,2,3,.420,.461,.881
R Maddox,BIL,DH,.282,63,262,41,74,19,2,16,51,10,73,4,1,0,3,7,.320,.553,.874
J Paciorek,HEL,C,.259,7,27,5,7,3,0,2,3,5,8,0,1,1,0,0,.375,.593,.968
J Schaus,OGD,OF,.273,8,33,5,9,1,1,0,3,3,6,0,0,0,0,0,.333,.364,.697
D Shines,OGD,OF,.400,1,5,1,2,1,0,0,2,1,1,0,0,0,0,0,.500,.600,1.100
M Ramirez,CAS,C,.181,24,72,4,13,3,1,1,14,0,17,0,2,2,0,2,.181,.292,.472
L Piterson,IDF,2B,.298,43,171,25,51,11,2,0,15,14,19,4,3,3,2,7,.354,.386,.740
H Moreno,IDF,1B,.275,59,240,36,66,19,2,11,41,18,62,0,0,0,1,3,.330,.508,.838
J Puentes,GTF,2B,.158,13,38,5,6,0,0,0,4,4,11,0,1,1,1,2,.250,.158,.408
F Sosa,CAS,LF,.254,50,185,21,47,10,3,6,28,13,57,7,4,2,1,1,.305,.438,.743
M De Leon,CAS,1B,.317,16,41,7,13,4,0,1,4,5,9,0,0,0,0,0,.404,.488,.892
C Rodriguez,BIL,3B,.257,34,109,14,28,7,0,2,11,7,38,2,4,1,2,1,.297,.376,.673
D Vicioso,BIL,C,.341,28,91,13,31,7,0,3,19,4,17,0,1,0,2,1,.367,.516,.884
E Morales,OGD,2B,.260,25,77,12,20,4,0,0,7,4,19,1,1,0,1,0,.326,.312,.637
A Martinez,IDF,SS,.222,49,189,19,42,5,1,0,9,9,43,4,0,1,0,5,.261,.259,.521
E Escobar,IDF,C,.287,48,178,21,51,12,0,4,20,7,29,0,0,2,1,6,.319,.421,.740
Y Alcantara,IDF,OF,.256,10,39,4,10,1,0,1,5,2,10,0,0,0,1,5,.286,.359,.645
A Aguilar,OGD,3B,.307,45,176,35,54,8,2,4,34,5,26,14,5,1,1,6,.346,.443,.789
J Bandy,ORM,C,.333,2,6,2,2,1,0,0,2,0,0,0,0,0,0,0,.333,.500,.833
C Cron,ORM,1B,.308,34,143,30,44,5,1,13,41,10,34,0,0,0,1,2,.371,.629,1.000
R Espy,IDF,1B,.318,62,233,43,74,17,1,7,39,20,59,2,1,1,3,4,.391,.489,.880
M Jensen,MIS,2B,.375,3,8,1,3,0,0,0,2,1,3,0,0,0,0,0,.444,.375,.819
B McMahan,HEL,OF,.315,39,162,26,51,10,1,7,25,3,36,3,0,0,1,3,.329,.519,.848
S Mende,CAS,SS,.281,46,171,33,48,11,2,14,39,16,52,7,2,1,0,1,.359,.614,.973
H Riggins,CAS,1B,.279,67,215,42,60,13,1,8,35,46,85,1,3,0,2,7,.416,.460,.877
R Thorpe,GTF,OF,.242,46,157,26,38,9,2,2,15,17,51,14,5,2,1,2,.326,.363,.689
D Kandilas,CAS,RF,.327,61,248,51,81,17,10,6,35,26,44,15,6,4,1,1,.398,.548,.946
S Woodward,OGD,3B,.219,34,105,25,23,8,2,4,12,13,26,4,1,0,0,2,.333,.448,.781
W Hatton,ORM,2B,.311,24,90,11,28,6,1,2,16,8,16,3,2,1,0,3,.367,.467,.834
F Larson,ORM,C,.241,15,58,8,14,0,1,2,10,3,10,0,0,0,0,1,.290,.379,.670
J Gomez,MIS,OF,.244,35,119,16,29,7,1,4,13,12,37,1,3,0,2,3,.313,.420,.734
F Pena,MIS,C,.308,61,240,35,74,10,6,5,34,16,50,12,2,4,0,7,.359,.463,.822
Y Roja,CAS,2B,.276,36,123,19,34,6,1,1,8,6,24,9,2,3,0,0,.315,.366,.681
S Diaz,BIL,3B,.299,38,127,20,38,3,2,2,15,11,19,1,0,0,0,3,.355,.402,.757
J Yan,CAS,OF,.249,53,201,22,50,8,2,3,26,11,60,6,1,0,2,5,.285,.353,.638
J Arias,BIL,SS,.251,61,219,47,55,14,3,8,30,19,74,7,5,0,0,3,.320,.452,.772
D Mateo,IDF,SS,.348,56,224,33,78,9,4,4,40,17,43,1,1,0,3,9,.389,.478,.867
R Aguila,MIS,C,.256,53,195,32,50,12,1,12,35,16,46,3,1,0,0,6,.322,.513,.835
N Cuevas,OGD,OF,.285,60,246,38,70,16,5,8,32,14,55,13,6,0,4,1,.326,.488,.814
M Haddow,GTF,OF,.312,70,269,49,84,16,3,12,51,27,70,4,4,0,3,6,.375,.528,.903
J Hunt,OGD,3B,.272,45,151,31,41,9,2,4,17,19,55,2,2,0,0,2,.353,.437,.790
R Jones,ORM,RF,.319,67,257,51,82,18,7,12,61,26,48,3,3,2,2,3,.385,.584,.969
J Rivera,CAS,2B,.228,39,123,18,28,5,1,1,9,5,28,2,4,2,0,2,.264,.309,.573
T Roberts,HEL,C,.263,42,133,20,35,11,0,2,14,16,39,0,0,2,0,2,.351,.391,.742
J Silva,BIL,OF,.293,41,150,30,44,2,2,4,21,28,43,4,6,3,0,1,.408,.413,.821
J Vazquez,OGD,C,.253,27,91,10,23,5,0,1,10,9,23,1,1,1,0,0,.333,.341,.674
K Walker,GTF,OF,.333,15,60,16,20,7,1,0,9,7,17,11,5,0,1,0,.431,.483,.914
M Walla,HEL,RF,.285,69,253,40,72,16,2,4,29,30,72,5,6,1,0,6,.374,.411,.785
K Dhanani,HEL,3B,.266,59,233,29,62,13,0,2,28,14,54,7,7,2,0,7,.321,.348,.669
J Garton,BIL,OF,.176,6,17,1,3,1,0,0,0,3,5,0,0,0,0,1,.333,.235,.569
Y Gonzalez,BIL,C,.262,38,141,19,37,5,1,2,24,11,24,1,0,2,0,8,.320,.355,.675
D Iden,OGD,2B,.476,5,21,6,10,3,0,0,3,2,2,1,0,0,0,0,.542,.619,1.161
W Moss,MIS,OF,.000,3,9,0,0,0,0,0,0,0,6,0,0,0,0,0,.000,.000,.000
L Pangilinan,GTF,1B,.286,29,119,14,34,4,0,3,19,4,42,0,0,0,2,0,.310,.395,.704
D Read,BIL,OF,.397,15,58,14,23,4,2,4,18,5,11,4,2,0,0,0,.462,.741,1.203
B Smith,BIL,OF,.362,19,69,16,25,4,1,5,18,9,9,1,1,0,1,3,.483,.667,1.149
J Ciriaco,CAS,2B,.254,28,63,4,16,0,1,0,6,1,17,6,1,1,1,3,.262,.286,.547
M Antonio,IDF,SS,.303,8,33,6,10,2,1,1,5,1,6,1,0,0,1,3,.314,.515,.829
K Cowart,ORM,2B,.283,72,283,49,80,12,3,7,40,25,81,11,4,0,6,8,.345,.420,.765
M Kirkland,OGD,3B,.292,39,161,28,47,7,0,4,30,11,37,0,0,0,0,6,.345,.410,.755
T Lindsey,ORM,2B,.362,63,290,64,105,28,6,9,46,13,46,10,4,0,1,6,.394,.593,.987
T Linton,MIS,OF,.257,39,136,18,35,7,4,3,17,10,53,3,6,0,0,1,.322,.434,.756
K Muller,BIL,CF,.242,43,157,39,38,7,3,2,18,22,32,24,7,4,0,0,.380,.363,.743
J Pederson,OGD,OF,.353,68,266,54,94,20,2,11,64,36,54,24,5,0,5,2,.429,.568,.997
Y Rivera,HEL,SS,.248,74,330,47,82,14,7,8,38,14,91,7,3,2,0,7,.285,.406,.691
S Selsky,BIL,OF,.250,8,32,6,8,2,0,1,2,5,11,0,0,0,0,0,.368,.406,.775
W Swanner,CAS,C,.264,43,159,33,42,14,1,10,24,20,60,1,2,0,0,6,.357,.553,.911
K Waldrop,BIL,OF,.273,68,278,38,76,22,9,5,29,10,65,4,4,1,1,5,.305,.471,.776
