Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
C Valaika,JUP,2B,0.2,11,40,3,8,1,0,1,4,2,6,0,1,0,0,2,0.256,0.3,0.556
D Solano,JUP,2B,0.429,4,14,0,6,1,0,0,1,0,2,0,0,0,0,0,0.429,0.5,0.929
T Dayleg,JUP,2B,0.25,3,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0.4,0.5,0.9
M Abreu,CLR,2B,0.143,16,56,5,8,0,1,0,5,2,4,2,1,0,0,1,0.2,0.179,0.379
C d'Arnaud,BRD,2B,0.333,2,6,2,2,0,1,0,1,1,0,1,1,0,0,0,0.429,0.667,1.095
R Sandoval,STL,2B,0.243,63,222,28,54,8,3,1,22,16,49,3,2,1,2,6,0.309,0.32,0.629
R Wilson,JUP,2B,0.222,97,311,34,69,7,3,1,16,29,68,5,4,6,3,5,0.302,0.273,0.575
J Berti,DUN,2B,0.25,128,505,85,126,18,5,3,44,57,90,56,19,2,1,12,0.338,0.323,0.661
H Guevara,CHA,2B,0.26,82,288,37,75,16,2,7,39,8,22,10,2,2,2,6,0.29,0.403,0.693
C Pimentel,FTM,2B,0.278,19,54,7,15,4,0,0,9,1,10,2,1,2,0,2,0.304,0.352,0.655
W Darvill,DAY,2B,0.253,79,296,37,75,14,5,3,34,30,67,8,10,2,4,4,0.324,0.365,0.689
S Bruno,DAY,2B,0.362,19,69,16,25,8,0,0,7,5,16,2,1,0,0,3,0.436,0.478,0.914
N Perio,JUP,2B,0.241,43,162,17,39,4,0,0,16,10,12,6,2,4,2,6,0.282,0.265,0.547
S Rodriguez,PMB,2B,0.293,35,133,19,39,9,0,1,14,13,21,3,1,0,2,0,0.36,0.383,0.743
D Travis,LAK,2B,0.35,55,214,38,75,11,2,10,34,18,32,8,1,0,3,5,0.401,0.561,0.962
R Brett,CHA,2B,0.34,51,206,38,70,11,4,4,22,15,27,22,7,0,0,6,0.396,0.49,0.886
A Gumbs,TAM,2B,0.214,39,159,16,34,10,2,0,11,8,31,6,1,0,0,5,0.265,0.302,0.567
C Jones,LAK,2B,0.278,40,133,17,37,9,0,2,21,18,16,0,1,1,1,2,0.37,0.391,0.761
E Rosario,FTM,2B,0.329,52,207,40,68,13,5,6,35,17,29,3,6,0,5,5,0.377,0.527,0.903
A Mejia,FTM,2B,0.308,75,292,41,90,10,1,0,28,26,30,14,10,5,5,4,0.359,0.349,0.708
G Hopkins,BRV,2B,0.237,129,497,55,118,25,0,6,63,25,99,9,4,6,1,10,0.278,0.324,0.602
C Walsh,PMB,2B,0.262,94,351,59,92,20,6,4,34,58,68,11,1,1,0,9,0.37,0.387,0.757
C Alonso,CLR,2B,0.26,120,453,70,118,24,2,4,43,59,71,2,2,6,4,10,0.36,0.349,0.709
G Gonzalez,CLR,2B,0.0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0.0,0.0
H Castro,LAK,2B,0.274,21,73,8,20,2,1,0,11,5,22,3,2,1,1,0,0.316,0.329,0.645
J Wilson,PMB,2B,0.179,32,117,12,21,4,0,3,10,17,20,0,1,1,0,2,0.294,0.291,0.585
D Gamache,BRD,2B,0.258,133,480,58,124,34,3,5,54,58,139,8,9,6,4,4,0.342,0.373,0.715
A Williams,BRV,2B,0.143,7,14,3,2,0,0,0,1,1,5,1,0,0,0,0,0.2,0.143,0.343
T Rivera,STL,2B,0.289,125,502,76,145,23,1,2,51,34,73,6,2,7,3,19,0.348,0.351,0.698
R Refsnyder,TAM,2B,0.283,117,413,66,117,28,2,6,51,78,70,16,6,2,3,12,0.408,0.404,0.812
J Dean,LAK,2B,0.25,6,16,2,4,2,0,0,2,2,6,1,1,0,1,1,0.316,0.375,0.691
T Saunders,DAY,2B,0.226,62,221,42,50,8,2,3,27,23,69,21,3,3,2,4,0.316,0.321,0.637
D Bote,DAY,2B,0.143,4,14,3,2,1,0,0,3,3,4,0,0,0,0,0,0.294,0.214,0.508
