Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
L Oliveros,WTN,C,0.286,50,175,20,50,12,0,3,19,12,26,0,0,6,1,4,0.34,0.406,0.746
R Rivera,WTN,C,0.214,91,323,29,69,16,0,5,40,24,86,1,2,3,2,6,0.275,0.31,0.584
B Ochoa,CAR,C,0.2,3,5,0,1,0,0,0,0,1,2,0,0,0,0,0,0.333,0.2,0.533
P Arlis,CAR,C,0.087,15,46,0,4,1,0,0,2,7,16,0,1,1,1,0,0.204,0.109,0.312
J Purdom,CAR,C,0.231,16,39,4,9,1,0,1,10,3,7,0,0,0,2,0,0.273,0.333,0.606
B Hayes,CAR,C,0.234,74,273,22,64,16,0,3,31,18,51,2,0,2,2,7,0.28,0.326,0.606
B Davis,CAR,C,0.287,45,150,13,43,16,1,3,20,18,39,0,1,2,1,4,0.368,0.467,0.835
D Conway,CHA,C,0.231,5,13,0,3,1,0,0,0,1,2,0,0,1,0,0,0.286,0.308,0.593
R Hanigan,CHA,C,0.299,60,197,30,59,14,1,3,27,41,30,0,2,2,4,4,0.42,0.426,0.847
J Boscan,CHA,C,0.198,30,86,7,17,1,0,1,9,24,21,1,0,0,1,2,0.369,0.244,0.614
M Perez,CHA,C,0.269,8,26,3,7,1,0,3,4,0,3,0,0,0,0,2,0.269,0.654,0.923
C Tatum,CHA,C,0.231,46,173,21,40,10,1,2,22,17,49,0,1,0,3,3,0.299,0.335,0.634
T Richie,TEN,C,0.217,9,23,1,5,1,0,0,0,1,4,0,0,0,0,0,0.25,0.261,0.511
J Fox,TEN,C,0.284,91,359,60,102,23,1,18,60,17,72,6,2,0,4,8,0.327,0.504,0.831
C McGehee,TEN,C,0.273,105,384,53,105,26,2,9,54,40,73,1,2,0,5,15,0.338,0.422,0.76
C Robinson,TEN,C,0.263,89,289,29,76,18,0,1,27,21,69,3,0,7,2,14,0.313,0.336,0.649
A Rick,TEN,C,0.238,29,63,11,15,4,0,2,10,11,21,0,0,1,1,0,0.364,0.397,0.76
M St. Pierre,HUN,C,0.156,10,32,3,5,0,0,0,3,4,3,0,0,0,1,0,0.243,0.156,0.399
J Eure,HUN,C,0.181,23,72,5,13,2,1,0,7,6,25,0,0,0,0,3,0.272,0.236,0.508
L Palmisano,HUN,C,0.256,103,351,49,90,22,1,11,63,57,80,8,2,0,5,11,0.368,0.419,0.787
C Corporan,HUN,C,0.201,56,179,18,36,14,0,2,24,8,48,1,0,8,2,1,0.264,0.313,0.577
E Hollis,BIR,C,0.308,8,13,0,4,1,0,0,2,1,3,1,0,0,0,0,0.357,0.385,0.742
D Lucy,BIR,C,0.269,87,290,42,78,17,0,6,27,30,59,13,1,2,1,7,0.343,0.39,0.732
C Armstrong,BIR,C,0.239,22,71,2,17,6,0,1,12,3,20,0,0,2,2,0,0.273,0.366,0.639
J Frost,BIR,C,0.239,70,238,28,57,5,1,6,21,16,64,2,1,4,4,3,0.288,0.345,0.633
J Ford,MOB,C,0.265,76,257,30,68,13,0,3,29,31,58,0,1,0,1,6,0.349,0.35,0.7
W Castillo,MOB,C,0.302,109,410,50,124,31,3,6,46,17,62,18,14,16,3,5,0.333,0.437,0.769
J Paul,MON,C,0.4,3,10,2,4,0,0,0,2,4,2,0,0,0,0,0,0.571,0.4,0.971
M Spring,MON,C,0.165,29,97,11,16,4,0,4,11,5,32,0,0,3,2,2,0.202,0.33,0.532
J Arhart,MON,C,0.216,50,167,18,36,10,0,2,17,17,34,0,0,1,3,7,0.302,0.311,0.613
J Jaso,MON,C,0.316,109,380,62,120,24,2,12,71,59,49,2,2,2,5,8,0.408,0.484,0.893
J Saltalamacchia,MIS,C,0.309,22,81,18,25,7,0,6,13,13,17,2,0,0,0,1,0.404,0.617,1.022
F Lunar,MIS,C,0.111,6,18,1,2,0,0,0,0,1,7,0,0,0,0,1,0.158,0.111,0.269
R Serrano,MIS,C,0.301,35,123,21,37,12,2,3,15,9,20,2,0,0,1,5,0.356,0.504,0.86
P Britton,MIS,C,0.0,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
C Sammons,MIS,C,0.243,83,296,27,72,10,0,5,36,26,72,1,1,2,3,5,0.304,0.328,0.631
J Apodaca,JAX,C,0.0,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
O Martinez,JAX,C,0.364,4,11,4,4,0,0,2,6,3,3,0,0,0,1,0,0.467,0.909,1.376
A Concepcion,JAX,C,0.239,82,289,46,69,14,2,12,60,22,68,0,2,0,3,10,0.314,0.426,0.739
A Ellis,JAX,C,0.269,109,357,59,96,22,2,8,57,60,61,1,4,1,4,12,0.382,0.409,0.791
