Date,Opponent,Score,ab,r,h,2b,3b,hr,rbi,bb,k,sb,cs
Feb 7,vs. San Jose State,"L, 11-4",-,-,-,-,-,-,-,-,-,-,-
Feb 7,vs. Oregon St.,"W, 3-2",0,0,0,-,-,-,0,-,-,-,-
Feb 8,vs. Seattle University,"W, 4-3",0,0,0,-,-,-,0,-,-,-,-
Feb 8,vs. Western Mich.,"L, 11-5",-,-,-,-,-,-,-,-,-,-,-
Feb 9,vs. Colorado St.,"W, 4-2",0,0,0,-,-,-,0,-,-,-,-
Feb 14,vs. Boise St.,"W, 12-2",0,0,0,-,-,-,0,-,-,-,-
Feb 14,vs. Ohio St.,"L, 9-0",-,-,-,-,-,-,-,-,-,-,-
Feb 15,vs. Florida,"L, 6-0",0,0,0,-,-,-,0,-,-,-,-
Feb 15,vs. Toledo,"W, 9-8",0,0,0,-,-,-,0,-,-,-,-
Feb 16,vs. Oregon,"L, 12-1",0,0,0,-,-,-,0,-,-,-,-
Feb 21,vs. New Mexico,"W, 5-2",0,0,0,-,-,-,0,-,-,-,-
Feb 22,vs. Texas A&M,"L, 12-0",0,0,0,-,-,-,0,-,-,-,-
Feb 22,vs. Long Island,"L, 5-2",-,-,-,-,-,-,-,-,-,-,-
Feb 23,vs. Oklahoma St.,"L, 4-0",-,-,-,-,-,-,-,-,-,-,-
Feb 23,vs. UNLV,"W, 4-2",0,0,0,-,-,-,0,-,-,-,-
Mar 2,Portland St.,"W, 5-3",0,0,0,-,-,-,0,-,-,-,-
Mar 2,Rutgers,"W, 7-5",0,0,0,-,-,-,0,-,-,-,-
Mar 7,Grand Canyon,"W, 2-0",0,0,0,-,-,-,0,-,-,-,-
Mar 8,Georgetown,"W, 2-1",-,-,-,-,-,-,-,-,-,-,-
Mar 8,Grand Canyon,"W, 8-1",0,0,0,-,-,-,0,-,-,-,-
Mar 9,Oregon St.,"W, 6-2",0,0,0,-,-,-,0,-,-,-,-
Mar 9,Charleston So.,"L, 2-1",0,0,0,-,-,-,0,-,-,-,-
Mar 12,Utah St.,"W, 2-1",0,0,0,-,-,-,0,-,-,-,-
Mar 12,Utah St.,"W, 5-4",-,-,-,-,-,-,-,-,-,-,-
Mar 15,at Loyola Marymount,"W, 9-1",0,0,0,-,-,-,0,-,-,-,-
Mar 15,at Loyola Marymount,"W, 7-5",0,0,0,-,-,-,0,-,-,-,-
Mar 20,Harvard,"W, 4-1",0,0,0,-,-,-,0,-,-,-,-
Mar 21,CSU Bakersfield,"W, 5-2",0,0,0,-,-,-,0,-,-,-,-
Mar 22,Pacific,"L, 4-1",0,0,0,-,-,-,0,-,-,-,-
Mar 23,Pacific,"W, 7-5",-,-,-,-,-,-,-,-,-,-,-
Mar 23,CSU Bakersfield,"W, 4-2",-,-,-,-,-,-,-,-,-,-,-
Mar 26,vs. San Diego,"W, 4-2",0,0,0,-,-,-,0,-,-,-,-
Mar 26,at San Diego State,"L, 5-0",-,-,-,-,-,-,-,-,-,-,-
Mar 29,at Cal Poly,"L, 1-0",0,0,0,-,-,-,0,-,-,-,-
Mar 29,at Cal Poly,"W, 2-1",-,-,-,-,-,-,-,-,-,-,-
Mar 30,at Cal Poly,"L, 6-5",0,0,0,-,-,-,0,-,-,-,-
Apr 5,UC Davis,"W, 5-1",0,0,0,-,-,-,0,-,-,-,-
Apr 5,UC Davis,"L, 5-4",-,-,-,-,-,-,-,-,-,-,-
Apr 6,UC Davis,"W, 4-0",0,0,0,-,-,-,0,-,-,-,-
Apr 9,at CSU Bakersfield,"W, 5-0",0,0,0,-,-,-,0,-,-,-,-
Apr 9,at CSU Bakersfield,"L, 3-0",-,-,-,-,-,-,-,-,-,-,-
Apr 12,UC Santa Barbara,"L, 8-7",0,0,0,-,-,-,0,-,-,-,-
Apr 12,UC Santa Barbara,"L, 8-3",0,0,0,-,-,-,0,-,-,-,-
Apr 13,UC Santa Barbara,"L, 6-2",0,0,0,-,-,-,0,-,-,-,-
Apr 15,at UCLA,"L, 8-0",-,-,-,-,-,-,-,-,-,-,-
Apr 18,at UC Riverside,"W, 8-0",0,0,0,-,-,-,0,-,-,-,-
Apr 18,at UC Riverside,"W, 3-2",-,-,-,-,-,-,-,-,-,-,-
Apr 19,at UC Riverside,"W, 9-3",0,0,0,-,-,-,0,-,-,-,-
Apr 26,Long Beach State,"L, 8-3",0,0,0,-,-,-,0,-,-,-,-
Apr 26,Long Beach State,"L, 8-0",-,-,-,-,-,-,-,-,-,-,-
Apr 27,Long Beach State,"L, 10-0",0,0,0,-,-,-,0,-,-,-,-
May 2,at Hawai'i,"W, 11-6",0,0,0,-,-,-,0,-,-,-,-
May 3,at Hawai'i,"W, 5-0",0,0,0,-,-,-,0,-,-,-,-
May 3,at Hawai'i,"L, 7-3",0,0,0,-,-,-,0,-,-,-,-
May 9,Cal State Fullerton,"L, 14-1",0,0,0,-,-,-,0,-,-,-,-
May 9,Cal State Fullerton,"L, 2-0",-,-,-,-,-,-,-,-,-,-,-
May 10,Cal State Fullerton,"L, 10-1",-,-,-,-,-,-,-,-,-,-,-
