Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
W Ramos,POT,C,0.556,2,9,1,5,1,0,1,5,0,0,0,0,0,0,1,0.556,1.0,1.556
Z Chavez,FRE,C,0.302,37,139,18,42,5,0,6,17,9,23,0,0,1,2,2,0.344,0.468,0.812
A Nunez,LYN,C,0.175,15,40,7,7,1,0,0,2,5,10,0,0,1,1,1,0.292,0.2,0.492
L Escobar,SAL,C,0.148,28,81,10,12,3,0,0,7,10,17,0,0,2,0,2,0.242,0.185,0.427
C Blair,SAL,C,0.261,67,238,40,62,19,2,9,41,48,88,0,0,0,3,3,0.385,0.471,0.855
K Torres,MB,C,0.217,40,143,12,31,3,2,0,16,8,33,0,0,0,4,3,0.252,0.266,0.517
Y Bello,LYN,C,0.333,7,24,2,8,1,0,0,1,0,2,0,0,1,0,2,0.333,0.375,0.708
O Narvaez,WS,C,0.279,47,140,18,39,8,0,2,16,27,21,3,2,1,4,6,0.393,0.379,0.772
A Monsalve,CAR,C,0.265,93,359,37,95,20,4,5,51,25,67,2,1,1,2,12,0.321,0.384,0.706
P Perez,FRE,C,0.229,11,35,3,8,0,0,0,3,1,6,0,0,0,1,2,0.243,0.229,0.472
J Lucas,CAR,C,0.267,101,378,62,101,24,3,12,58,52,69,1,1,1,2,8,0.363,0.442,0.805
K Deglan,MB,C,0.217,12,46,3,10,3,0,1,8,1,16,0,0,0,2,0,0.224,0.348,0.572
C Leonida,POT,C,0.26,28,77,16,20,9,0,4,11,19,17,2,0,0,0,3,0.418,0.532,0.951
W Sawyer,FRE,C,0.25,81,272,29,68,14,0,4,33,33,40,0,0,1,8,11,0.327,0.346,0.673
C Valerio,CAR,C,0.245,17,53,6,13,4,1,0,4,10,10,0,0,0,0,0,0.365,0.358,0.724
J Hernandez,SAL,C,0.234,23,77,7,18,8,0,1,6,5,18,0,0,0,1,2,0.286,0.377,0.662
J Alfaro,MB,C,0.261,100,398,63,104,22,5,13,73,23,100,6,5,0,4,6,0.318,0.44,0.758
C Gallagher,WIL,C,0.228,96,312,24,71,18,0,5,34,37,38,1,0,5,6,8,0.306,0.333,0.64
R Battaglia,CAR,C,0.112,31,89,5,10,5,0,1,8,12,43,0,0,1,1,0,0.231,0.202,0.433
P Severino,POT,C,0.247,94,291,41,72,15,1,9,36,21,57,2,0,6,3,5,0.306,0.399,0.705
M Marjama,WS,C,0.266,70,248,26,66,16,2,3,17,8,33,2,3,2,2,6,0.292,0.383,0.675
E Haase,CAR,C,0.185,16,65,4,12,4,0,1,6,5,19,0,1,0,0,2,0.243,0.292,0.535
J Weems,SAL,C,0.329,24,82,13,27,4,0,1,6,9,24,2,0,1,0,1,0.409,0.415,0.823
M Medina,WS,C,0.27,37,126,12,34,6,1,0,16,10,35,3,0,0,2,3,0.324,0.333,0.657
T Roberson,SAL,C,0.219,40,151,17,33,10,1,2,20,12,41,0,0,0,0,1,0.276,0.338,0.614
D Lyon,MB,C,0.227,80,277,26,63,18,3,8,35,30,90,2,1,0,2,3,0.312,0.401,0.713
T Tewell,LYN,C,0.251,80,283,40,71,12,3,8,45,12,44,0,3,1,6,3,0.29,0.399,0.689
C Manuel,POT,C,0.203,24,69,4,14,2,0,0,5,11,13,0,0,0,0,1,0.313,0.232,0.544
B Maggi,WIL,C,0.0,2,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0.333,0.0,0.333
S Russell,FRE,C,0.181,25,72,10,13,2,0,1,3,5,19,0,0,1,0,1,0.244,0.25,0.494
Z Evans,WIL,C,0.226,101,371,34,84,24,0,5,36,27,92,2,1,2,0,12,0.284,0.332,0.616
J Odom,LYN,C,0.205,61,185,18,38,7,0,6,20,29,48,1,3,3,2,7,0.313,0.341,0.654
J Romanski,SAL,C,0.291,17,55,8,16,7,0,2,9,1,5,1,1,0,0,0,0.304,0.527,0.831
A Wynns,FRE,C,0.214,5,14,3,3,1,0,0,4,3,0,0,0,1,1,0,0.333,0.286,0.619
