Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Reyes,BRK,SS,0.333,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0.333,0.667,1.0
B Brown,BRK,SS,0.303,40,142,27,43,5,0,6,17,13,34,5,0,6,0,6,0.361,0.465,0.826
M Arrendell,TRI,SS,0.219,18,64,5,14,2,0,0,5,7,8,4,0,0,0,3,0.296,0.25,0.546
D Luis,HV,SS,0.143,15,49,6,7,0,1,0,3,6,18,3,2,0,0,1,0.236,0.184,0.42
R Dent,LOW,SS,0.2,1,5,0,1,1,0,0,2,0,2,0,0,0,0,0,0.2,0.4,0.6
A Ponce,SC,SS,0.177,45,147,19,26,5,0,0,8,15,18,7,1,4,1,0,0.282,0.211,0.493
I Tijerina,BRK,SS,0.223,46,157,24,35,7,0,0,9,18,24,3,3,4,0,7,0.307,0.268,0.574
K Fontanez,MV,SS,0.211,12,38,5,8,1,0,0,5,3,4,3,0,1,1,0,0.279,0.237,0.516
K Singer,SC,SS,0.236,59,191,23,45,9,5,1,18,17,47,8,5,5,2,1,0.305,0.351,0.656
J Garcia,LOW,SS,0.25,55,212,38,53,11,4,6,24,18,62,22,6,1,2,3,0.315,0.425,0.739
T Wolters,MV,SS,0.292,69,267,50,78,10,3,1,20,30,49,19,4,4,1,5,0.385,0.363,0.748
C Valera,BAT,SS,0.213,51,169,20,36,4,1,1,17,17,46,10,3,0,1,6,0.302,0.266,0.568
L Reginatto,HV,SS,0.198,63,207,20,41,5,0,2,17,12,47,11,3,2,1,5,0.254,0.251,0.506
P Mendoza,JAM,SS,0.252,35,131,10,33,4,0,0,9,5,11,1,2,0,0,8,0.285,0.282,0.567
Y Perez,JAM,SS,0.198,24,86,6,17,5,1,0,10,2,16,3,0,0,1,2,0.213,0.279,0.493
W Gourley,SC,SS,0.18,42,128,11,23,3,0,0,10,7,31,8,0,3,2,6,0.23,0.203,0.433
J Querecuto,HV,SS,0.241,70,274,36,66,11,3,0,24,20,45,8,3,4,3,5,0.292,0.303,0.595
C Culver,SI,SS,0.25,69,276,40,69,14,2,2,33,30,57,10,0,2,3,3,0.323,0.337,0.66
A Gumbs,SI,SS,0.264,51,197,32,52,11,4,3,29,20,57,11,7,0,2,4,0.332,0.406,0.738
C Narron,ABD,SS,0.211,71,228,18,48,10,0,0,16,49,47,2,0,1,0,6,0.359,0.254,0.614
S Starr,ABD,SS,0.284,23,88,18,25,6,1,2,15,13,9,6,1,2,1,0,0.385,0.443,0.828
T Winegardner,ABD,SS,0.2,4,15,2,3,2,0,0,1,0,5,0,1,0,0,0,0.2,0.333,0.533
T Black,WIL,SS,0.212,58,184,14,39,8,2,1,17,14,29,2,2,1,2,1,0.283,0.293,0.576
J Healey,TRI,SS,0.156,49,154,17,24,7,1,3,19,18,50,8,2,2,1,1,0.243,0.273,0.516
D Muno,BRK,SS,0.355,59,220,45,78,23,3,2,24,43,39,9,4,1,0,2,0.466,0.514,0.98
P Evans,BRK,SS,0.125,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.25
F Lindor,MV,SS,0.316,5,19,4,6,0,0,0,2,1,5,1,0,0,0,0,0.35,0.316,0.666
C Pan,VER,SS,0.336,37,143,22,48,4,0,1,22,12,27,8,4,5,2,1,0.386,0.385,0.771
K Serna,MV,SS,0.265,42,147,20,39,8,1,1,12,12,24,12,5,0,1,2,0.339,0.354,0.693
S Jamieson,VER,SS,0.235,69,260,39,61,9,1,3,21,37,53,27,5,10,0,4,0.35,0.312,0.661
J Ogden,CT,SS,0.091,5,11,1,1,0,0,0,0,2,6,0,0,0,0,0,0.333,0.091,0.424
G Wittels,BAT,SS,0.262,42,168,23,44,8,1,0,13,12,30,4,2,0,2,6,0.308,0.321,0.629
B Sharp,SC,SS,0.143,19,63,8,9,2,0,1,5,3,10,4,0,1,0,0,0.25,0.222,0.472
E Frazar,MV,SS,0.304,19,56,10,17,0,0,1,6,6,14,3,0,0,1,1,0.412,0.357,0.769
S Roberts,VER,SS,0.232,32,82,12,19,1,0,1,7,18,20,1,2,0,1,0,0.366,0.28,0.647
B Ortega,AUB,SS,0.314,56,194,43,61,15,0,0,21,29,34,23,2,0,1,7,0.41,0.392,0.801
N Natoli,LOW,SS,0.276,11,29,3,8,2,0,0,3,3,1,0,0,0,0,2,0.344,0.345,0.689
T Rivera,BRK,SS,0.326,15,43,6,14,2,0,0,5,2,7,0,1,1,2,0,0.34,0.372,0.713
K Miramontes,WIL,SS,0.226,30,84,10,19,1,0,0,13,12,15,4,1,2,2,2,0.337,0.238,0.575
V Albitz,BAT,SS,0.283,12,46,9,13,5,0,0,2,4,2,0,0,0,0,0,0.353,0.391,0.744
