Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
A Rodriguez,CSC,3B,.000,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,.000,.000,0.0
B McCann,ROM,C,.357,4,14,4,5,1,0,3,7,2,2,0,0,0,0,1,.438,1.071,1.509
E Zambrano,AUG,C,.230,20,61,7,14,0,0,0,6,6,10,2,1,2,1,3,.294,.230,0.524
E Nunez,CSC,SS,.400,2,5,1,2,0,0,0,0,1,0,1,0,0,0,0,.500,.400,0.9
M Main,GBO,OF,.228,23,92,10,21,3,0,1,7,6,24,4,2,3,0,0,.283,.293,0.576
R Flaherty,DEL,2B,.250,2,8,1,2,1,0,0,1,0,3,0,0,0,0,0,.250,.375,0.625
M Abreu,LWD,2B,.100,2,10,1,1,0,0,0,1,0,3,0,0,0,0,0,.100,.100,0.2
A Selen,HIC,2B,.400,7,20,4,8,3,0,2,8,3,3,0,0,0,1,0,.500,.850,1.35
J Almanzar,KAN,SS,.227,38,132,12,30,6,0,0,9,6,18,1,0,3,1,6,.259,.273,0.532
J Dalles,LWD,C,.317,19,63,8,20,7,0,4,20,5,8,0,0,0,3,2,.370,.619,0.989
D Brown,LWD,OF,.600,1,5,2,3,0,0,1,2,0,0,0,0,0,0,0,.600,1.200,1.8
A Heisler,KAN,OF,.270,36,122,24,33,7,2,2,15,25,29,11,3,1,2,0,.397,.410,0.807
F Diaz,WV,C,.255,66,212,29,54,12,1,1,17,28,35,0,0,3,1,4,.348,.335,0.683
L Paulino,LWD,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
J Bucardo,AUG,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
Y Barroso,KAN,RF,.225,36,111,19,25,8,0,1,10,18,34,3,1,0,0,2,.348,.324,0.673
S Branca,AUG,2B,.234,46,137,16,32,6,1,1,12,12,33,2,2,5,0,2,.300,.314,0.614
D Carroll,ROM,OF,.277,36,119,20,33,9,1,1,17,4,32,10,2,2,2,2,.318,.395,0.713
B Harrison,SAV,1B,.133,23,75,6,10,3,0,0,6,6,28,0,1,0,1,1,.224,.173,0.397
J Roof,LWD,SS,.288,16,59,11,17,4,0,2,13,5,8,1,2,0,2,2,.362,.458,0.82
C Weems,DEL,C,.253,22,83,5,21,3,0,0,8,0,27,0,0,0,0,2,.253,.289,0.542
R Wilson,GBO,2B,.364,4,11,4,4,1,0,0,2,2,2,0,0,0,0,0,.500,.455,0.955
M Martinez,GVL,3B,.285,76,295,35,84,14,0,9,54,15,81,0,1,0,2,11,.328,.424,0.752
M Ramirez,ASH,C,.217,36,115,11,25,8,0,0,7,3,22,0,0,10,0,2,.262,.287,0.549
K De Leon,CSC,LF,.221,68,258,28,57,13,0,5,32,15,67,3,3,0,1,4,.271,.329,0.6
F Marte,ROM,OF,.241,104,324,38,78,10,9,3,27,25,106,12,5,2,1,7,.296,.355,0.651
E Fernandez,HAG,C,.192,10,26,1,5,1,0,0,3,1,6,0,0,0,1,1,.214,.231,0.445
A Ponce,WV,2B,.244,36,127,22,31,8,3,0,16,13,15,4,1,4,1,1,.322,.354,0.676
F Aponte,WV,1B,.000,2,5,1,0,0,0,0,1,1,2,0,0,1,1,0,.143,.000,0.143
J Sosa,WV,RF,.242,38,124,13,30,9,0,0,15,12,22,6,2,1,4,0,.310,.315,0.624
A Alcantara,ROM,1B,.123,20,65,6,8,1,0,0,4,10,14,0,1,1,1,1,.237,.138,0.375
J Martinez,GBO,CF,.223,60,229,33,51,7,3,2,19,14,54,26,9,2,0,4,.276,.306,0.582
L Escobar,GVL,C,.206,11,34,0,7,1,0,0,2,2,7,0,0,1,0,0,.250,.235,0.485
R Nunez,CSC,1B,.260,100,366,37,95,18,2,15,62,22,93,1,0,0,4,17,.316,.443,0.759
F Sosa,ASH,OF,.315,127,461,85,145,35,2,20,89,57,125,30,10,1,3,5,.397,.529,0.926
A Ramirez,HAG,C,.250,1,4,0,1,1,0,0,0,0,1,0,0,0,0,1,.250,.500,0.75
E Sanchez,ROM,1B,.281,70,242,36,68,18,0,6,36,36,80,4,2,0,2,6,.387,.430,0.817
F Sanchez,GVL,OF,.206,43,131,20,27,4,0,0,6,11,49,10,5,3,1,0,.305,.237,0.541
A Charles,LWD,1B,.251,123,442,64,111,34,2,11,72,58,125,1,6,0,8,3,.339,.412,0.751
D Espy,ASH,1B,.333,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,.333,.333,0.667
A Gates,CSC,OF,.313,17,64,5,20,1,1,0,5,1,15,0,1,0,0,1,.333,.359,0.693
J Higley,HAG,RF,.235,15,51,7,12,2,1,0,5,4,12,1,1,0,0,3,.328,.314,0.641
A Llanos,KAN,OF,.065,10,31,3,2,1,0,0,2,2,6,1,0,0,0,0,.147,.097,0.244
B Miller,HAG,RF,.243,103,395,62,96,26,2,18,72,34,135,3,1,0,7,6,.308,.456,0.763
P Palmeiro,KAN,3B,.190,40,147,17,28,9,0,1,15,7,44,1,0,1,1,4,.241,.272,0.513
E Pfisterer,ROM,P,.000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,0.0
C Simpson,DEL,OF,.248,94,343,48,85,20,0,9,49,42,83,5,1,1,3,4,.334,.385,0.719
J Stolz,ASH,3B,.233,76,275,36,64,15,1,3,21,16,68,4,3,0,0,3,.277,.327,0.605
K Torres,HIC,C,.235,28,102,7,24,6,0,1,8,2,20,0,0,1,0,1,.278,.324,0.601
T Wrenn,HIC,2B,.182,6,22,3,4,1,0,1,2,2,8,0,0,0,0,0,.280,.364,0.644
Y Espinal,LEX,SS,.165,41,127,17,21,5,1,1,7,14,35,6,4,1,0,0,.259,.244,0.503
A Cordero,SAV,C,.233,40,129,10,30,5,0,0,10,9,28,2,0,1,0,4,.293,.271,0.564
A Marin,DEL,SS,.265,108,388,30,103,19,2,4,48,23,90,11,4,4,3,4,.311,.356,0.667
J Ludy,LWD,C,.245,33,102,6,25,8,1,0,6,7,38,0,0,0,0,2,.300,.343,0.643
D Crumlich,WV,3B,.253,51,174,23,44,9,0,0,20,35,28,2,1,1,2,5,.383,.305,0.688
D Ponce,SAV,SS,.198,34,101,12,20,7,0,0,2,6,20,1,0,3,0,6,.250,.267,0.517
R Briceno,ROM,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
C Franco,ROM,3B,.229,128,454,54,104,20,1,1,48,51,124,15,9,1,3,15,.306,.284,0.591
J Galindo,AUG,CF,.273,89,326,66,89,9,2,1,25,31,80,48,6,4,4,2,.342,.322,0.664
Y De La Cruz,SAV,2B,.212,48,170,23,36,13,0,0,5,11,35,3,2,6,1,5,.262,.288,0.551
W Piwnica-Worms,HAG,RF,.257,93,303,53,78,15,2,3,44,55,64,11,4,3,2,9,.385,.350,0.735
E Martinez,HAG,OF,.253,98,364,57,92,22,1,4,48,36,74,20,4,2,4,13,.324,.352,0.675
J Yan,ASH,RF,.206,53,189,22,39,12,1,5,20,14,64,12,9,2,0,1,.279,.360,0.639
J Ramirez,KAN,RF,.216,38,125,12,27,3,0,1,10,6,52,3,2,1,1,2,.261,.264,0.525
Y Hernandez,GBO,2B,.253,54,182,23,46,7,0,0,18,13,18,3,2,2,2,4,.303,.291,0.594
Y Perez,GBO,OF,.196,13,51,7,10,2,1,0,7,4,4,8,1,0,0,1,.255,.275,0.529
E Pina,SAV,OF,.233,126,450,72,105,27,8,10,49,57,123,21,7,2,2,7,.334,.396,0.73
W Ramos,HAG,OF,.264,76,265,43,70,17,3,7,49,33,81,4,1,1,2,6,.348,.430,0.778
Y Calderon,CSC,RF,.189,43,159,21,30,8,0,5,23,14,57,2,1,0,1,1,.257,.333,0.59
